 ******************************************************************************
 *Comment for the material                                                     
 ******************************************************************************
 COMPONENTS 11 22 33 OF SAMPLE STRAIN, STRESS, ELASTIC STRAIN, AVACS, PHASE STRAINS, PHASE STRESSES AND  ELASTIC PHASE STRAINS
 ******************************************************************************
  EPS1        EPS2        EPS3        EPS4        EPS5        EPS6        SIG1        SIG2        SIG3        SIG4        SIG5        SIG6        EEPS1       EEPS2       EEPS3       EEPS4       EEPS5       EEPS6          ACTAV    ph1_EPS1    ph1_EPS2    ph1_EPS3    ph1_EPS4    ph1_EPS5    ph1_EPS6    ph1_SIG1    ph1_SIG2    ph1_SIG3    ph1_SIG4    ph1_SIG5    ph1_SIG6    ph1_EEPS1   ph1_EEPS2   ph1_EEPS3   ph1_EEPS4   ph1_EEPS5   ph1_EEPS6  
  0.7859E-02  0.0000E+00 -0.1176E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00 -0.2424E+00 -0.6394E+00  0.5924E-17  0.4418E-17  0.3099E-17  0.5493E-02 -0.1140E-03 -0.9281E-02 -0.5869E-19  0.3415E-19  0.3797E-18     1.32602  0.2320E+02  0.2208E-01 -0.3461E+02 -0.9509E-16 -0.4662E-16 -0.3272E-15 -0.1143E+02 -0.7080E+03 -0.1852E+04 -0.1274E-14  0.9909E-14  0.2463E-14  0.1537E+02 -0.4755E+00 -0.2628E+02  0.2236E-15 -0.1887E-15  0.5089E-15
  0.8117E-02  0.0000E+00 -0.1204E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00 -0.2444E+00 -0.6425E+00  0.6228E-17  0.4669E-17  0.3787E-17  0.5524E-02 -0.1281E-03 -0.9320E-02 -0.5290E-19  0.3942E-19  0.3975E-18     1.38892  0.2397E+02  0.2215E-01 -0.3544E+02  0.4665E-15 -0.1678E-15 -0.9185E-17 -0.1178E+02 -0.7137E+03 -0.1861E+04  0.5320E-14  0.8783E-14  0.2141E-13  0.1544E+02 -0.5290E+00 -0.2635E+02  0.2327E-15  0.1151E-15  0.7576E-15
  0.8376E-02  0.0000E+00 -0.1232E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00 -0.2462E+00 -0.6453E+00  0.6163E-17  0.4852E-17  0.4777E-17  0.5553E-02 -0.1420E-03 -0.9356E-02 -0.5556E-19  0.4315E-19  0.4223E-18     1.43315  0.2474E+02  0.2314E-01 -0.3626E+02 -0.4417E-15  0.8089E-16  0.1352E-15 -0.1201E+02 -0.7191E+03 -0.1869E+04  0.1164E-13  0.1419E-13  0.3013E-13  0.1550E+02 -0.5831E+00 -0.2642E+02  0.2515E-15  0.1479E-15  0.3661E-15
  0.8637E-02  0.0000E+00 -0.1260E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00 -0.2480E+00 -0.6479E+00  0.6117E-17  0.5050E-17  0.5639E-17  0.5580E-02 -0.1563E-03 -0.9388E-02 -0.5773E-19  0.4722E-19  0.4439E-18     1.48042  0.2551E+02  0.2228E-01 -0.3709E+02  0.2651E-15  0.1025E-15  0.9362E-16 -0.1223E+02 -0.7243E+03 -0.1876E+04  0.1910E-13  0.1637E-13  0.1798E-13  0.1555E+02 -0.6351E+00 -0.2648E+02 -0.3260E-16 -0.1151E-15  0.1171E-14
  0.8899E-02  0.0000E+00 -0.1288E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00 -0.2497E+00 -0.6503E+00  0.6009E-17  0.5148E-17  0.5935E-17  0.5606E-02 -0.1702E-03 -0.9418E-02 -0.6128E-19  0.4899E-19  0.4524E-18     1.50899  0.2628E+02  0.2034E-01 -0.3791E+02 -0.4582E-15 -0.1235E-17  0.2406E-15 -0.1243E+02 -0.7292E+03 -0.1883E+04 -0.3727E-14  0.3823E-14  0.1107E-13  0.1561E+02 -0.6838E+00 -0.2654E+02  0.4715E-15  0.1464E-15  0.9563E-16
  0.9161E-02  0.0000E+00 -0.1316E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00 -0.2514E+00 -0.6525E+00  0.6116E-17  0.5264E-17  0.6596E-17  0.5630E-02 -0.1834E-03 -0.9446E-02 -0.5978E-19  0.5122E-19  0.4693E-18     1.55229  0.2705E+02  0.1975E-01 -0.3874E+02 -0.5523E-16 -0.2161E-17 -0.4204E-15 -0.1262E+02 -0.7339E+03 -0.1889E+04  0.2691E-13  0.1050E-13 -0.5094E-15  0.1566E+02 -0.7303E+00 -0.2659E+02  0.1242E-15  0.4332E-15  0.2673E-15
  0.9425E-02  0.0000E+00 -0.1344E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00 -0.2529E+00 -0.6547E+00  0.5961E-17  0.5478E-17  0.7372E-17  0.5653E-02 -0.1963E-03 -0.9472E-02 -0.6430E-19  0.5575E-19  0.4887E-18     1.60542  0.2783E+02  0.1768E-01 -0.3956E+02 -0.4061E-15 -0.2223E-16 -0.1833E-16 -0.1288E+02 -0.7383E+03 -0.1895E+04  0.2490E-13  0.1025E-13  0.2246E-13  0.1570E+02 -0.7737E+00 -0.2664E+02 -0.1430E-15  0.1324E-15  0.1295E-14
  0.9690E-02  0.0000E+00 -0.1372E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00 -0.2543E+00 -0.6566E+00  0.6137E-17  0.5715E-17  0.7658E-17  0.5674E-02 -0.2083E-03 -0.9496E-02 -0.6110E-19  0.6084E-19  0.4967E-18     1.63720  0.2861E+02  0.1695E-01 -0.4038E+02 -0.6560E-15 -0.4292E-16 -0.9494E-16 -0.1302E+02 -0.7425E+03 -0.1901E+04 -0.2735E-14  0.8516E-14  0.2316E-13  0.1574E+02 -0.8155E+00 -0.2668E+02 -0.5287E-16  0.1038E-15  0.1401E-14
  0.9956E-02  0.0000E+00 -0.1400E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00 -0.2557E+00 -0.6584E+00  0.6243E-17  0.5863E-17  0.8252E-17  0.5694E-02 -0.2201E-03 -0.9519E-02 -0.5945E-19  0.6387E-19  0.5117E-18     1.66348  0.2939E+02  0.1557E-01 -0.4121E+02 -0.1021E-15  0.3427E-16  0.2285E-16 -0.1316E+02 -0.7464E+03 -0.1906E+04  0.2214E-13  0.1585E-13  0.2164E-13  0.1578E+02 -0.8548E+00 -0.2672E+02 -0.5511E-15  0.2022E-15  0.1992E-14
  0.1022E-01  0.0000E+00 -0.1428E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00 -0.2570E+00 -0.6601E+00  0.6383E-17  0.6042E-17  0.8976E-17  0.5713E-02 -0.2313E-03 -0.9540E-02 -0.5698E-19  0.6766E-19  0.5297E-18     1.68248  0.3018E+02  0.1455E-01 -0.4203E+02 -0.1092E-16 -0.1840E-15 -0.4089E-15 -0.1326E+02 -0.7502E+03 -0.1911E+04  0.1537E-13  0.2020E-13  0.2484E-13  0.1582E+02 -0.8923E+00 -0.2676E+02  0.5592E-15  0.2814E-15  0.1737E-14
  0.1049E-01  0.0000E+00 -0.1456E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00 -0.2582E+00 -0.6618E+00  0.6821E-17  0.6248E-17  0.9603E-17  0.5731E-02 -0.2421E-03 -0.9560E-02 -0.4759E-19  0.7208E-19  0.5454E-18     1.72262  0.3096E+02  0.1340E-01 -0.4285E+02  0.2708E-15 -0.3087E-17  0.5177E-15 -0.1340E+02 -0.7538E+03 -0.1916E+04  0.1378E-13  0.6936E-14  0.2095E-13  0.1585E+02 -0.9274E+00 -0.2680E+02  0.2938E-15  0.7975E-16  0.1876E-14
  0.1076E-01  0.0000E+00 -0.1484E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00 -0.2594E+00 -0.6633E+00  0.6859E-17  0.6492E-17  0.1027E-16  0.5748E-02 -0.2524E-03 -0.9578E-02 -0.4740E-19  0.7739E-19  0.5620E-18     1.75413  0.3175E+02  0.1304E-01 -0.4367E+02 -0.7225E-16 -0.2226E-15  0.3450E-16 -0.1349E+02 -0.7572E+03 -0.1920E+04  0.2213E-13  0.2059E-13  0.1278E-13  0.1588E+02 -0.9614E+00 -0.2683E+02 -0.2978E-15  0.2471E-15 -0.2251E-15
  0.1103E-01  0.0000E+00 -0.1512E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00 -0.2606E+00 -0.6648E+00  0.6987E-17  0.6762E-17  0.1109E-16  0.5764E-02 -0.2626E-03 -0.9596E-02 -0.4512E-19  0.8331E-19  0.5820E-18     1.78238  0.3254E+02  0.1186E-01 -0.4449E+02 -0.7131E-15  0.1389E-15 -0.4542E-15 -0.1359E+02 -0.7605E+03 -0.1924E+04  0.2271E-13  0.1107E-13  0.3188E-13  0.1591E+02 -0.9936E+00 -0.2686E+02  0.4777E-15  0.2910E-15 -0.2706E-15
  0.1130E-01  0.0000E+00 -0.1540E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00 -0.2617E+00 -0.6662E+00  0.7202E-17  0.6904E-17  0.1166E-16  0.5779E-02 -0.2723E-03 -0.9613E-02 -0.4079E-19  0.8630E-19  0.5961E-18     1.80311  0.3333E+02  0.9973E-02 -0.4531E+02 -0.1044E-15  0.1729E-16 -0.1300E-15 -0.1369E+02 -0.7636E+03 -0.1928E+04  0.3567E-13  0.9218E-14  0.4804E-13  0.1594E+02 -0.1023E+01 -0.2689E+02  0.3616E-15  0.3406E-15  0.1337E-14
  0.1156E-01  0.0000E+00 -0.1568E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00 -0.2627E+00 -0.6675E+00  0.7273E-17  0.7109E-17  0.1236E-16  0.5794E-02 -0.2814E-03 -0.9628E-02 -0.3974E-19  0.9076E-19  0.6133E-18     1.82972  0.3412E+02  0.8303E-02 -0.4613E+02 -0.2143E-15 -0.1003E-15  0.4850E-15 -0.1379E+02 -0.7666E+03 -0.1932E+04  0.1775E-13  0.2179E-13  0.3958E-13  0.1597E+02 -0.1051E+01 -0.2692E+02 -0.4033E-16  0.2812E-15  0.1647E-14
  0.1183E-01  0.0000E+00 -0.1596E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00 -0.2636E+00 -0.6688E+00  0.7669E-17  0.7327E-17  0.1261E-16  0.5808E-02 -0.2899E-03 -0.9644E-02 -0.3115E-19  0.9553E-19  0.6200E-18     1.86229  0.3491E+02  0.7375E-02 -0.4695E+02 -0.1245E-04  0.1192E-04 -0.3155E-04 -0.1388E+02 -0.7693E+03 -0.1936E+04  0.2932E-03 -0.2562E-03  0.7234E-03  0.1599E+02 -0.1077E+01 -0.2695E+02  0.5855E-05 -0.5512E-05  0.9959E-05
  0.1211E-01  0.0000E+00 -0.1624E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00 -0.2646E+00 -0.6699E+00  0.1297E-06 -0.1138E-06  0.3098E-06  0.5821E-02 -0.2980E-03 -0.9658E-02  0.3004E-08 -0.2634E-08  0.7165E-08     1.90633  0.3571E+02  0.7389E-02 -0.4777E+02 -0.3983E-05 -0.2907E-05 -0.9445E-05 -0.1394E+02 -0.7720E+03 -0.1939E+04  0.4760E-03 -0.2767E-03  0.1130E-02  0.1602E+02 -0.1102E+01 -0.2697E+02  0.9999E-05 -0.5552E-05  0.1931E-04
  0.1238E-01  0.0000E+00 -0.1652E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00 -0.2655E+00 -0.6711E+00  0.1491E-06 -0.8629E-07  0.4374E-06  0.5834E-02 -0.3061E-03 -0.9671E-02  0.3453E-08 -0.1998E-08  0.1012E-07     1.93639  0.3650E+02  0.6815E-02 -0.4859E+02  0.2539E-06 -0.8257E-05 -0.2685E-05 -0.1403E+02 -0.7746E+03 -0.1942E+04  0.4418E-03 -0.9067E-04  0.1364E-02  0.1604E+02 -0.1127E+01 -0.2700E+02  0.9948E-05 -0.1529E-05  0.2339E-04
  0.1265E-01  0.0000E+00 -0.1680E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00 -0.2663E+00 -0.6721E+00  0.1433E-06 -0.1491E-07  0.4964E-06  0.5845E-02 -0.3140E-03 -0.9684E-02  0.3318E-08 -0.3452E-09  0.1148E-07     1.95335  0.3730E+02  0.6410E-02 -0.4941E+02 -0.6063E-05 -0.4432E-05 -0.1131E-04 -0.1408E+02 -0.7771E+03 -0.1945E+04  0.5643E-03  0.4243E-04  0.1723E-02  0.1606E+02 -0.1152E+01 -0.2702E+02  0.1232E-04  0.5634E-06  0.2958E-04
  0.1292E-01  0.0000E+00 -0.1708E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00 -0.2671E+00 -0.6731E+00  0.2058E-06  0.2364E-07  0.6297E-06  0.5857E-02 -0.3217E-03 -0.9696E-02  0.4767E-08  0.5476E-09  0.1456E-07     1.96893  0.3809E+02  0.5716E-02 -0.5023E+02 -0.8550E-05 -0.2999E-05 -0.1404E-04 -0.1413E+02 -0.7795E+03 -0.1948E+04  0.8004E-03  0.1299E-03  0.2171E-02  0.1608E+02 -0.1176E+01 -0.2704E+02  0.1710E-04  0.1573E-05  0.3806E-04
  0.1319E-01  0.0000E+00 -0.1736E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00 -0.2679E+00 -0.6741E+00  0.2848E-06  0.5338E-07  0.7988E-06  0.5868E-02 -0.3292E-03 -0.9707E-02  0.6596E-08  0.1236E-08  0.1848E-07     1.98762  0.3889E+02  0.5473E-02 -0.5105E+02 -0.9092E-05 -0.2461E-05 -0.1499E-04 -0.1417E+02 -0.7818E+03 -0.1951E+04  0.1043E-02  0.2073E-03  0.2686E-02  0.1610E+02 -0.1199E+01 -0.2706E+02  0.2226E-04  0.2690E-05  0.4775E-04
  0.1346E-01  0.0000E+00 -0.1764E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00 -0.2687E+00 -0.6750E+00  0.3670E-06  0.8034E-07  0.9847E-06  0.5878E-02 -0.3365E-03 -0.9718E-02  0.8500E-08  0.1861E-08  0.2277E-07     2.01449  0.3969E+02  0.3732E-02 -0.5187E+02  0.2064E-05 -0.2795E-04  0.2516E-04 -0.1422E+02 -0.7840E+03 -0.1954E+04  0.1062E-02  0.7536E-03  0.2437E-02  0.1612E+02 -0.1220E+01 -0.2707E+02  0.2350E-04  0.1306E-04  0.4614E-04
  0.1374E-01  0.0000E+00 -0.1792E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00 -0.2694E+00 -0.6759E+00  0.3479E-06  0.3334E-06  0.8218E-06  0.5889E-02 -0.3433E-03 -0.9728E-02  0.8056E-08  0.7721E-08  0.1901E-07     2.03364  0.4049E+02  0.2528E-02 -0.5269E+02  0.7088E-04 -0.6385E-05  0.6631E-04 -0.1426E+02 -0.7861E+03 -0.1956E+04 -0.3733E-03  0.1108E-02  0.1166E-02  0.1614E+02 -0.1241E+01 -0.2709E+02 -0.1127E-04  0.3031E-04 -0.3335E-05
  0.1401E-01  0.0000E+00 -0.1820E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00 -0.2701E+00 -0.6768E+00 -0.3123E-06  0.4013E-06  0.3155E-06  0.5898E-02 -0.3497E-03 -0.9738E-02 -0.7232E-08  0.9293E-08  0.7298E-08     2.05789  0.4129E+02  0.2123E-02 -0.5351E+02  0.2211E-04 -0.3455E-05  0.2850E-04 -0.1431E+02 -0.7881E+03 -0.1959E+04 -0.1337E-02  0.1258E-02  0.4147E-03  0.1615E+02 -0.1260E+01 -0.2711E+02 -0.3266E-04  0.3350E-04 -0.2000E-04
  0.1428E-01  0.0000E+00 -0.1848E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00 -0.2708E+00 -0.6776E+00 -0.4831E-06  0.4498E-06  0.1317E-06  0.5907E-02 -0.3560E-03 -0.9748E-02 -0.1119E-07  0.1042E-07  0.3046E-08     2.07178  0.4209E+02  0.2362E-02 -0.5433E+02  0.6421E-05 -0.1326E-04  0.9504E-05 -0.1434E+02 -0.7901E+03 -0.1961E+04 -0.1537E-02  0.1567E-02  0.2322E-03  0.1617E+02 -0.1280E+01 -0.2713E+02 -0.3708E-04  0.3976E-04 -0.2433E-04
  0.1456E-01  0.0000E+00 -0.1876E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00 -0.2715E+00 -0.6784E+00 -0.5286E-06  0.5763E-06  0.9532E-07  0.5917E-02 -0.3623E-03 -0.9757E-02 -0.1224E-07  0.1335E-07  0.2205E-08     2.08655  0.4289E+02  0.1904E-02 -0.5514E+02  0.2140E-05 -0.1590E-04  0.4705E-05 -0.1437E+02 -0.7920E+03 -0.1963E+04 -0.1590E-02  0.1979E-02  0.2135E-03  0.1618E+02 -0.1300E+01 -0.2714E+02 -0.3823E-04  0.4874E-04 -0.2489E-04
  0.1483E-01  0.0000E+00 -0.1904E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00 -0.2721E+00 -0.6791E+00 -0.5429E-06  0.7212E-06  0.9188E-07  0.5925E-02 -0.3685E-03 -0.9766E-02 -0.1257E-07  0.1670E-07  0.2125E-08     2.11610  0.4369E+02  0.7951E-03 -0.5596E+02  0.1056E-05 -0.1873E-05  0.3636E-05 -0.1441E+02 -0.7939E+03 -0.1966E+04 -0.1612E-02  0.2175E-02  0.2227E-03  0.1620E+02 -0.1318E+01 -0.2716E+02 -0.3866E-04  0.5344E-04 -0.2477E-04
  0.1511E-01  0.0000E+00 -0.1932E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00 -0.2727E+00 -0.6799E+00 -0.5497E-06  0.7587E-06  0.9524E-07  0.5934E-02 -0.3743E-03 -0.9774E-02 -0.1273E-07  0.1757E-07  0.2203E-08     2.13776  0.4449E+02  0.5167E-03 -0.5678E+02 -0.6496E-04 -0.7042E-05  0.8260E-05 -0.1445E+02 -0.7957E+03 -0.1968E+04 -0.4289E-03  0.2368E-02  0.1506E-03  0.1621E+02 -0.1336E+01 -0.2717E+02 -0.1901E-04  0.5753E-04 -0.2525E-04
  0.1538E-01  0.0000E+00 -0.1960E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00 -0.2733E+00 -0.6806E+00 -0.6245E-08  0.8444E-06  0.5764E-07  0.5942E-02 -0.3800E-03 -0.9782E-02 -0.1446E-09  0.1956E-07  0.1333E-08     2.15289  0.4529E+02  0.3272E-03 -0.5760E+02 -0.1126E-03  0.5435E-04 -0.1844E-04 -0.1447E+02 -0.7974E+03 -0.1970E+04  0.2005E-02  0.1667E-02  0.5053E-03  0.1623E+02 -0.1354E+01 -0.2718E+02  0.2719E-04  0.4502E-04 -0.1897E-04
  0.1565E-01  0.0000E+00 -0.1988E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00 -0.2739E+00 -0.6812E+00  0.8645E-06  0.4912E-06  0.2364E-06  0.5950E-02 -0.3857E-03 -0.9790E-02  0.2002E-07  0.1138E-07  0.5468E-08     2.17326  0.4610E+02 -0.4764E-03 -0.5842E+02 -0.3171E-04  0.3743E-04  0.6306E-05 -0.1451E+02 -0.7991E+03 -0.1972E+04  0.3144E-02  0.8903E-03  0.6071E-03  0.1624E+02 -0.1371E+01 -0.2720E+02  0.5484E-04  0.2925E-04 -0.1537E-04
  0.1593E-01  0.0000E+00 -0.2016E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00 -0.2745E+00 -0.6819E+00  0.1050E-05  0.2700E-06  0.2290E-06  0.5957E-02 -0.3911E-03 -0.9798E-02  0.2432E-07  0.6253E-08  0.5297E-08     2.19786  0.4690E+02 -0.1767E-02 -0.5924E+02 -0.6843E-07  0.6841E-04  0.3290E-04 -0.1455E+02 -0.8007E+03 -0.1974E+04  0.3165E-02 -0.2221E-03  0.1468E-03  0.1625E+02 -0.1388E+01 -0.2721E+02  0.5792E-04  0.7528E-05 -0.2161E-04
  0.1620E-01  0.0000E+00 -0.2044E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00 -0.2750E+00 -0.6825E+00  0.1043E-05 -0.1738E-06  0.2880E-07  0.5964E-02 -0.3961E-03 -0.9805E-02  0.2416E-07 -0.4025E-08  0.6661E-09     2.22461  0.4771E+02 -0.3055E-02 -0.6006E+02  0.2504E-05  0.3836E-04  0.2022E-04 -0.1460E+02 -0.8022E+03 -0.1975E+04  0.3110E-02 -0.1095E-02 -0.2276E-03  0.1627E+02 -0.1402E+01 -0.2722E+02  0.5825E-04 -0.1078E-04 -0.2898E-04
  0.1648E-01  0.0000E+00 -0.2072E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00 -0.2755E+00 -0.6831E+00  0.1030E-05 -0.4130E-06 -0.6822E-07  0.5971E-02 -0.4008E-03 -0.9811E-02  0.2385E-07 -0.9565E-08 -0.1578E-08     2.23188  0.4851E+02 -0.3836E-02 -0.6088E+02  0.2983E-04 -0.4885E-04  0.2015E-04 -0.1462E+02 -0.8036E+03 -0.1977E+04  0.2628E-02 -0.5829E-03 -0.5074E-03  0.1628E+02 -0.1417E+01 -0.2723E+02  0.3434E-04 -0.8145E-05 -0.2500E-04
  0.1675E-01  0.0000E+00 -0.2100E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00 -0.2759E+00 -0.6836E+00  0.8224E-06 -0.9161E-07 -0.1700E-06  0.5977E-02 -0.4052E-03 -0.9818E-02  0.1905E-07 -0.2122E-08 -0.3932E-08     2.24550  0.4932E+02 -0.4233E-02 -0.6169E+02  0.3711E-04 -0.7308E-04  0.2034E-04 -0.1464E+02 -0.8049E+03 -0.1979E+04  0.1908E-02  0.6786E-03 -0.8066E-03  0.1629E+02 -0.1430E+01 -0.2724E+02  0.5108E-05  0.1206E-04 -0.2160E-04
  0.1703E-01  0.0000E+00 -0.2128E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00 -0.2764E+00 -0.6842E+00  0.5783E-06  0.3658E-06 -0.2691E-06  0.5983E-02 -0.4096E-03 -0.9824E-02  0.1339E-07  0.8471E-08 -0.6225E-08     2.25925  0.5012E+02 -0.4704E-02 -0.6251E+02  0.6308E-04  0.7546E-04 -0.2471E-05 -0.1465E+02 -0.8062E+03 -0.1980E+04  0.7897E-03  0.4640E-04 -0.7486E-03  0.1630E+02 -0.1443E+01 -0.2725E+02 -0.2893E-04  0.7245E-05 -0.2615E-04
  0.1731E-01  0.0000E+00 -0.2156E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00 -0.2768E+00 -0.6847E+00  0.1522E-06 -0.9587E-07 -0.2153E-06  0.5989E-02 -0.4138E-03 -0.9830E-02  0.3525E-08 -0.2220E-08 -0.4979E-08     2.28183  0.5093E+02 -0.5211E-02 -0.6333E+02  0.5781E-04  0.1210E-03 -0.2832E-04 -0.1468E+02 -0.8075E+03 -0.1982E+04 -0.3753E-03 -0.1887E-02 -0.2056E-03  0.1631E+02 -0.1456E+01 -0.2726E+02 -0.6558E-04 -0.2570E-04 -0.2246E-04
  0.1758E-01  0.0000E+00 -0.2184E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00 -0.2773E+00 -0.6852E+00 -0.2051E-06 -0.8115E-06  0.4861E-08  0.5995E-02 -0.4178E-03 -0.9836E-02 -0.4749E-08 -0.1879E-07  0.1124E-09     2.29823  0.5173E+02 -0.5623E-02 -0.6415E+02  0.5998E-04  0.1527E-03 -0.2330E-04 -0.1469E+02 -0.8087E+03 -0.1983E+04 -0.1452E-02 -0.4382E-02  0.3638E-03  0.1632E+02 -0.1468E+01 -0.2727E+02 -0.9991E-04 -0.7056E-04 -0.1613E-04
  0.1786E-01  0.0000E+00 -0.2212E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00 -0.2777E+00 -0.6857E+00 -0.5347E-06 -0.1718E-05  0.1877E-06  0.6001E-02 -0.4217E-03 -0.9841E-02 -0.1238E-07 -0.3979E-07  0.4341E-08     2.31009  0.5254E+02 -0.5976E-02 -0.6496E+02  0.1357E-04  0.7348E-04 -0.1685E-04 -0.1471E+02 -0.8099E+03 -0.1984E+04 -0.1737E-02 -0.6055E-02  0.8058E-03  0.1633E+02 -0.1480E+01 -0.2728E+02 -0.1061E-03 -0.1069E-03 -0.6117E-05
  0.1813E-01  0.0000E+00 -0.2240E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00 -0.2781E+00 -0.6861E+00 -0.5400E-06 -0.2172E-05  0.3329E-06  0.6006E-02 -0.4256E-03 -0.9847E-02 -0.1251E-07 -0.5030E-07  0.7699E-08     2.32215  0.5335E+02 -0.6267E-02 -0.6578E+02  0.5357E-05  0.5434E-04 -0.2154E-04 -0.1471E+02 -0.8111E+03 -0.1986E+04 -0.1637E-02 -0.7153E-02  0.1297E-02  0.1634E+02 -0.1492E+01 -0.2729E+02 -0.1033E-03 -0.1288E-03  0.4226E-05
  0.1841E-01  0.0000E+00 -0.2268E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00 -0.2785E+00 -0.6866E+00 -0.5023E-06 -0.2540E-05  0.5218E-06  0.6011E-02 -0.4293E-03 -0.9852E-02 -0.1163E-07 -0.5881E-07  0.1207E-07     2.33509  0.5415E+02 -0.6428E-02 -0.6660E+02  0.5846E-04  0.1607E-03  0.3853E-04 -0.1473E+02 -0.8122E+03 -0.1987E+04 -0.2275E-02 -0.9479E-02  0.1023E-02  0.1635E+02 -0.1503E+01 -0.2730E+02 -0.1263E-03 -0.1710E-03 -0.3440E-05
